id,operation,admin0Name,admin0Pcode,admin1Name,admin1Pcode,admin2Name,admin2Pcode,numPresentIdpInd,reportingDate,yearReportingDate,monthReportingDate,roundNumber,displacementReason,numberMales,numberFemales,idpOriginAdmin1Name,idpOriginAdmin1Pcode,assessmentType
103160,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,8453,2024-11-06T00:00:00,2024,11,60,Conflict,,,South,LB6,BA
103419,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,770,2024-11-06T00:00:00,2024,11,60,Conflict,,,El Nabatieh,LB4,BA
102436,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,3510,2024-11-06T00:00:00,2024,11,60,Conflict,,,Mount Lebanon,LB3,BA
101451,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1184,2024-11-06T00:00:00,2024,11,60,Conflict,,,El Nabatieh,LB4,BA
101682,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,423,2024-11-06T00:00:00,2024,11,60,Conflict,,,Bekaa,LB2,BA
128742,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,140,2024-11-06T00:00:00,2024,11,60,Conflict,,,Beirut,LB1,BA
129071,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,1370,2024-11-06T00:00:00,2024,11,60,Conflict,,,Beirut,LB1,BA
130124,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,3893,2024-11-06T00:00:00,2024,11,60,Conflict,,,South,LB6,BA
130237,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,5984,2024-11-06T00:00:00,2024,11,60,Conflict,,,South,LB6,BA
126878,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,7156,2024-11-06T00:00:00,2024,11,60,Conflict,,,Mount Lebanon,LB3,BA
126730,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,7,2024-11-06T00:00:00,2024,11,60,Conflict,,,Beirut,LB1,BA
128258,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,3194,2024-11-06T00:00:00,2024,11,60,Conflict,,,Mount Lebanon,LB3,BA
132156,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,450,2024-11-06T00:00:00,2024,11,60,Conflict,,,Baalbek-El Hermel,LB8,BA
134713,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,1641,2024-11-06T00:00:00,2024,11,60,Conflict,,,Baalbek-El Hermel,LB8,BA
133694,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,5815,2024-11-06T00:00:00,2024,11,60,Conflict,,,El Nabatieh,LB4,BA
126348,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,1984,2024-11-06T00:00:00,2024,11,60,Conflict,,,South,LB6,BA
125311,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,400,2024-11-06T00:00:00,2024,11,60,Conflict,,,Baalbek-El Hermel,LB8,BA
124265,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,8674,2024-11-06T00:00:00,2024,11,60,Conflict,,,El Nabatieh,LB4,BA
123641,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,119,2024-11-06T00:00:00,2024,11,60,Conflict,,,Beirut,LB1,BA
122293,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,8096,2024-11-06T00:00:00,2024,11,60,Conflict,,,Baalbek-El Hermel,LB8,BA
122370,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,15971,2024-11-06T00:00:00,2024,11,60,Conflict,,,South,LB6,BA
120277,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,4090,2024-11-06T00:00:00,2024,11,60,Conflict,,,Mount Lebanon,LB3,BA
119578,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,10200,2024-11-06T00:00:00,2024,11,60,Conflict,,,El Nabatieh,LB4,BA
114830,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,1872,2024-11-06T00:00:00,2024,11,60,Conflict,,,Bekaa,LB2,BA
114715,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1218,2024-11-06T00:00:00,2024,11,60,Conflict,,,Mount Lebanon,LB3,BA
114570,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,625,2024-11-06T00:00:00,2024,11,60,Conflict,,,Mount Lebanon,LB3,BA
118768,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,6928,2024-11-06T00:00:00,2024,11,60,Conflict,,,Mount Lebanon,LB3,BA
116222,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,578,2024-11-06T00:00:00,2024,11,60,Conflict,,,El Nabatieh,LB4,BA
117288,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,515,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
118567,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,39086,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
114521,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Bent Jbeil,LB41,663,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
115720,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,228,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
115557,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,1414,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
120296,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,3593,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
121008,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,489,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
122043,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,9445,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
123927,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,1127,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
124589,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,5794,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
124482,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,480,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
126322,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,922,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
126525,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,32351,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
125725,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,13735,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
125915,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,4668,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
133702,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,2965,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
134822,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,9945,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
133309,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2442,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
132440,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1200,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
102077,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,66547,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
99081,Displacement due to conflict,Lebanon,LBN,Beirut,LB1,Beirut,LB11,79814,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
100073,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,2699,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
103272,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,3582,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
105906,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,515,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
105636,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,217,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
112817,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,4215,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
111463,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,74277,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
108148,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,28409,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
108980,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,942,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
108906,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,64,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
108879,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,5788,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
106531,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1498,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
106343,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,544,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
90492,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,2082,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
88610,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,12879,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
89153,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,349,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
88875,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,4471,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
84799,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,75,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
86434,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,683,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
88494,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,632,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
95138,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,45122,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
95066,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,150,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
91976,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,5,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
98864,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,5698,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
97038,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,17027,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
97071,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,19003,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
95762,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,1130,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
75254,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,8466,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
77713,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,4010,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
77074,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,98,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
79769,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,6845,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
78903,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,52620,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
83492,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,531,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
84291,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,6253,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
65593,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,5846,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
65207,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,238,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
63476,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,3271,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
61256,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,10,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
56874,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,15786,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
56440,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,49,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
59237,Displacement due to conflict,Lebanon,LBN,South,LB6,Saida,LB61,37237,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
58858,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,2926,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
59117,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,9558,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
35943,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,1598,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
38179,Displacement due to conflict,Lebanon,LBN,North,LB5,Tripoli,LB56,6338,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
42249,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1139,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
31610,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Marjaayoun,LB43,195,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
31857,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,19484,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
31203,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,814,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
35429,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,8,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
45683,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,6334,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
45007,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,18088,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
42877,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,3,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
43495,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,3269,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
47897,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,4280,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
55457,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,7840,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
54594,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,4379,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
53221,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,2579,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
54052,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,7,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
53995,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,662,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
49716,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,10440,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
52494,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,450,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
51776,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,1478,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
51505,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,146,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
660,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,5948,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
2308,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,7129,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
2642,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,519,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
9746,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,3158,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
9055,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,25,2024-11-10T00:00:00,2024,11,61,Conflict,,,Mount Lebanon,LB3,BA
8762,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,22865,2024-11-10T00:00:00,2024,11,61,Conflict,,,South,LB6,BA
8857,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,1290,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
8381,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,130,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
11375,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,3131,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
25187,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,1276,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
23445,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,West Bekaa,LB24,12705,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
26570,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,10764,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
27896,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,22385,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
16097,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,6618,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
16375,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,Baalbek,LB21,6756,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
15297,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,5750,2024-11-10T00:00:00,2024,11,61,Conflict,,,Baalbek-El Hermel,LB8,BA
18930,Displacement due to conflict,Lebanon,LBN,North,LB5,El Koura,LB54,6400,2024-11-10T00:00:00,2024,11,61,Conflict,,,El Nabatieh,LB4,BA
19347,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,496,2024-11-10T00:00:00,2024,11,61,Conflict,,,Beirut,LB1,BA
19650,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,8182,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
21455,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,216,2024-11-10T00:00:00,2024,11,61,Conflict,,,Bekaa,LB2,BA
18694,Displacement due to conflict,Lebanon,LBN,North,LB5,Bcharre,LB53,165,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
14479,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,6,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
16098,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,329,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
16598,Displacement due to conflict,Lebanon,LBN,Akkar,LB7,Akkar,LB51,10948,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
27842,Displacement due to conflict,Lebanon,LBN,South,LB6,Sour,LB63,2465,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
26043,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,11044,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
23602,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Kesrwane,LB35,4399,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
23515,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,582,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
22145,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,17913,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
24809,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,1395,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
11358,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Jbeil,LB34,5642,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
11684,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,1266,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
12872,Displacement due to conflict,Lebanon,LBN,North,LB5,El Minieh-Dennie,LB55,7772,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
9296,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Aley,LB31,10,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
10825,Displacement due to conflict,Lebanon,LBN,North,LB5,El Batroun,LB52,49,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
10653,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1201,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
10660,Displacement due to conflict,Lebanon,LBN,South,LB6,Jezzine,LB62,3817,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
675,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,El Meten,LB36,10332,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
5474,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,El Nabatieh,LB44,256,2024-11-13T00:00:00,2024,11,62,Conflict,,,El Nabatieh,LB4,BA
7542,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,8358,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
7679,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Baabda,LB32,5664,2024-11-13T00:00:00,2024,11,62,Conflict,,,Mount Lebanon,LB3,BA
52344,Displacement due to conflict,Lebanon,LBN,El Nabatieh,LB4,Hasbaya,LB42,64,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
51378,Displacement due to conflict,Lebanon,LBN,Baalbek-El Hermel,LB8,El Hermel,LB22,450,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
50439,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Rachaya,LB23,1306,2024-11-13T00:00:00,2024,11,62,Conflict,,,Baalbek-El Hermel,LB8,BA
43833,Displacement due to conflict,Lebanon,LBN,Mount Lebanon,LB3,Chouf,LB33,448,2024-11-13T00:00:00,2024,11,62,Conflict,,,Bekaa,LB2,BA
42937,Displacement due to conflict,Lebanon,LBN,North,LB5,Zgharta,LB57,8505,2024-11-13T00:00:00,2024,11,62,Conflict,,,South,LB6,BA
45283,Displacement due to conflict,Lebanon,LBN,Bekaa,LB2,Zahle,LB25,2997,2024-11-13T00:00:00,2024,11,62,Conflict,,,Beirut,LB1,BA
